"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"
"GOLPH3"	0	-0.268633883391541	0.11	0.811	0
"NR3C1"	0	-0.269128655031051	0.122	0.868	0
"MID1IP1"	1.53424674250647e-212	-0.269182708486107	0.045	0.516	3.7587510944666e-208
"AFF4"	0	-0.269792335298969	0.146	0.912	0
"FOXO3"	2.95874264092195e-256	-0.270203052969721	0.048	0.59	7.24862359599469e-252
"EMP2"	3.00844763444153e-255	-0.271158896981196	0.204	0.911	7.37039585961832e-251
"ASPH"	2.67836592836164e-97	-0.271282753230876	0.465	0.99	6.56172868789317e-93
"CNN2"	3.41886313398786e-270	-0.271896253245028	0.071	0.659	8.37587279195687e-266
"MED13L"	8.1635984127147e-282	-0.272600780912164	0.044	0.614	1.99999997513097e-277
"RASSF8"	1.96882548370143e-209	-0.27405918384613	0.03	0.479	4.82342555252012e-205
"PMEPA1"	2.9251871463745e-97	-0.274744005108421	0.036	0.297	7.16641598990288e-93
"ANGPTL4"	9.49788892268123e-125	-0.275329698047386	0.027	0.33	2.32688780716767e-120
"CIT"	4.09111164143457e-229	-0.275407778014427	0.033	0.518	1.00228144103505e-224
"CAMK2D"	1.24568957465318e-303	-0.275608727666865	0.087	0.737	3.05181488894282e-299
"SNX18"	4.62203387024706e-227	-0.275706211905311	0.036	0.521	1.13235207787183e-222
"LRIG3"	7.13363074481708e-118	-0.276731403811226	0.007	0.271	1.74766819617274e-113
"CPD"	6.70623656859782e-101	-0.276856256274566	0.438	0.985	1.64296089694078e-96
"ZNF528"	4.64650979828036e-210	-0.276867339640992	0.027	0.473	1.1383484354807e-205
"PPP2R5E"	0	-0.276945212688918	0.072	0.735	0
"TMEM87A"	0	-0.277203218765561	0.096	0.787	0
"BCL9L"	5.22728384329488e-293	-0.27749872151747	0.042	0.625	1.28063226876881e-288
"DOCK5"	2.92081760727477e-227	-0.278343113552721	0.028	0.504	7.15571105606247e-223
"MFHAS1"	5.65784328061856e-210	-0.278717872266416	0.024	0.467	1.38611502531874e-205
"ODC1"	1.99415959149221e-290	-0.278718710058083	0.158	0.863	4.88549158319678e-286
"PLK2"	7.0393660090006e-136	-0.279431030017353	0.022	0.337	1.72457427854506e-131
"WNK1"	0	-0.279585273935027	0.144	0.887	0
"AKAP9"	0	-0.279668531601054	0.128	0.877	0
"DNAJC3"	0	-0.280119675103124	0.055	0.689	0
"DENND3"	6.13556485588219e-150	-0.280588338970672	0.017	0.354	1.50315203404258e-145
"FAM53C"	6.63838155239172e-292	-0.281168306001768	0.04	0.619	1.62633709652045e-287
"RYBP"	0	-0.281177244489434	0.072	0.726	0
"CASC7"	1.17693456941917e-233	-0.281500352478891	0.028	0.512	2.88337200162002e-229
"AHR"	2.3435748345386e-275	-0.282058481871892	0.083	0.69	5.74152398713611e-271
"SLC12A7"	5.49054908741655e-182	-0.282313892309031	0.024	0.422	1.34512962092618e-177
"MAT2A"	0	-0.282416827050119	0.094	0.809	0
"NAV2"	1.42756600568072e-278	-0.28301849937051	0.044	0.612	3.49739395731719e-274
"HSP90B1"	5.35121488404649e-102	-0.283127846392457	0.443	0.979	1.31099413444255e-97
"HSPH1"	1.80279782193991e-283	-0.283333968674251	0.072	0.678	4.41667438397058e-279
"DDX3X"	0	-0.283553477892622	0.149	0.901	0
"NCOA3"	0	-0.284288997920665	0.054	0.681	0
"TIPARP"	2.14140385491609e-96	-0.284459638135895	0.442	0.972	5.24622530415894e-92
"DSP"	2.57584096567861e-172	-0.285289900532511	0.294	0.922	6.31055278181603e-168
"GALNT10"	5.60776304241272e-225	-0.28537342507404	0.033	0.509	1.37384586776069e-220
"LRRC8A"	2.82752322851729e-230	-0.286337889334767	0.028	0.509	6.9271491575445e-226
"SAMD4B"	0	-0.286568589506007	0.085	0.75	0
"C15orf48"	5.08439423048944e-226	-0.288181858635767	0.165	0.77	1.24562574252761e-221
"BNIP3L"	5.80393921012413e-300	-0.288805061166323	0.126	0.812	1.42190706708831e-295
"FLRT3"	1.31865281276971e-146	-0.28905025857123	0.01	0.331	3.23056752600451e-142
"IRX2"	8.49320283152034e-245	-0.289085269931881	0.211	0.907	2.08074976169417e-240
"PPP1R3B"	2.33533061308736e-169	-0.289414183543508	0.012	0.375	5.72132646900272e-165
"MAP1LC3B"	1.5059909404599e-286	-0.28944452752763	0.138	0.812	3.68952720503272e-282
"SCNN1A"	0	-0.289537348030821	0.154	0.893	0
"PHACTR3"	8.3925441229326e-132	-0.289734967150191	0.031	0.351	2.05608938467726e-127
"CSF3"	2.12664156568262e-56	-0.2898688431047	0.001	0.132	5.21005917176586e-52
"KLF2"	8.71214369600203e-144	-0.291234489266906	0.043	0.398	2.13438808408354e-139
"CCND2"	9.56944233744877e-136	-0.291324221011414	0.035	0.367	2.34441767825157e-131
"CHD1"	0	-0.291867194206238	0.092	0.844	0
"NFIC"	0	-0.292643714451522	0.115	0.87	0
"MTRR"	1.53505683950868e-211	-0.292752537100792	0.033	0.489	3.76073575111232e-207
"RNF19A"	2.14155961213718e-263	-0.292873545413756	0.209	0.925	5.24660689377487e-259
"SMIM22"	4.40394916139752e-141	-0.295286234700842	0.036	0.379	1.07892350505078e-136
"MAST4"	2.49796847039499e-222	-0.295696320345342	0.019	0.476	6.11977295562068e-218
"TC2N"	5.46795068014203e-151	-0.296735497253433	0.02	0.361	1.339593237128e-146
"KTN1"	4.46982259459716e-283	-0.297895678266155	0.218	0.962	1.09506183745036e-278
"SLC26A9"	9.88555833760052e-124	-0.299529947293354	0.003	0.274	2.42186293712875e-119
"NR4A3"	5.3104514362608e-120	-0.299647605799888	0.007	0.276	1.30100749736953e-115
"CDK2AP1"	4.00466468943823e-217	-0.299843639251632	0.039	0.509	9.81102802265471e-213
"IQGAP1"	0	-0.300130738501811	0.144	0.921	0
"TRIM2"	9.01145308083142e-267	-0.301532663267065	0.175	0.868	2.20771589027289e-262
"CYB5D1"	4.64629933117446e-118	-0.302215908501653	0.005	0.268	1.13829687314443e-113
"C1S"	2.68874840810558e-160	-0.302321397070739	0.028	0.393	6.58716472501787e-156
"KCNK1"	0	-0.302395430559281	0.082	0.8	0
"LGR4"	4.45536269736064e-261	-0.304060547791818	0.024	0.543	1.09151930722638e-256
"NRIP1"	0	-0.306038000037824	0.091	0.766	0
"CHI3L1"	2.19992304542687e-133	-0.306592271649487	0.054	0.399	5.38959146899128e-129
"MACC1"	3.99162240238669e-167	-0.307114743815152	0.035	0.423	9.77907572360715e-163
"LMO7"	0	-0.307312384636632	0.113	0.845	0
"MAOA"	8.37521924796556e-279	-0.307775531823479	0.172	0.874	2.05184496355908e-274
"CLPTM1L"	0	-0.307986455388291	0.176	0.927	0
"HMGCS1"	5.58863908850984e-206	-0.308192461700197	0.032	0.48	1.36916069029403e-201
"YPEL5"	8.53536590276569e-277	-0.309631739462253	0.092	0.711	2.09107929251857e-272
"LINC00922"	3.63343275821124e-107	-0.30972536151055	0.015	0.27	8.90154691434172e-103
"PTPN1"	0	-0.309877432160214	0.049	0.688	0
"ITGA1"	3.81567000432274e-234	-0.310723895090757	0.075	0.615	9.34800994359027e-230
"RIMKLB"	5.0327982342023e-213	-0.311490809335047	0.019	0.461	1.23298523939722e-208
"CDH1"	3.90324977187399e-241	-0.311688777113601	0.239	0.949	9.56257161611409e-237
"KITLG"	4.51060603464039e-218	-0.31177118472248	0.044	0.522	1.10505337242655e-213
"ABCA1"	2.01139734256408e-144	-0.31241666433986	0.02	0.349	4.92772234954775e-140
"GOLGA4"	0	-0.313109442249095	0.124	0.887	0
"YWHAB"	5.14253246652747e-198	-0.313657912141251	0.297	0.983	1.25986902897456e-193
"ATXN7"	2.38742760722616e-255	-0.313841797448403	0.036	0.561	5.84895889494336e-251
"ZBTB10"	8.2852384681824e-307	-0.31390502033897	0.067	0.699	2.02980057232001e-302
"TEAD1"	0	-0.314192548966726	0.074	0.728	0
"PFKFB3"	1.71480488419865e-152	-0.316361749405162	0.011	0.343	4.20110048579826e-148
"GADD45B"	7.03881640673715e-262	-0.320335025164764	0.16	0.83	1.72443963148653e-257
"ZMYND8"	0	-0.320396680739617	0.054	0.683	0
"UGCG"	4.97125169423609e-279	-0.320900198664553	0.035	0.593	1.2179069525709e-274
"GPBP1"	0	-0.32103991111325	0.144	0.897	0
"PKP2"	7.14071642429508e-196	-0.322328594500582	0.014	0.422	1.74940411678805e-191
"TGM2"	6.7760631811436e-116	-0.323092447296675	0.042	0.344	1.66006771874837e-111
"ITGA2"	3.537948889327e-255	-0.323418584451441	0.073	0.639	8.66762098396223e-251
"MAFK"	0	-0.32374780073966	0.045	0.655	0
"NFKB1"	5.49122708310968e-258	-0.324615239134051	0.027	0.544	1.34529572309104e-253
"RND3"	1.57842108198419e-271	-0.328654217234923	0.04	0.59	3.86697380875306e-267
"NKX2-1"	0	-0.33122903284756	0.141	0.861	0
"RBPMS"	1.20509652845249e-259	-0.33162273082393	0.065	0.623	2.95236598505575e-255
"ZBTB43"	5.95546008647445e-266	-0.331702309397243	0.018	0.534	1.45902816658537e-261
"GABRB2"	3.13662553923956e-88	-0.332408238672143	0.002	0.203	7.684418908583e-84
"CCDC71L"	2.02313925507286e-299	-0.33287167359796	0.094	0.74	4.95648886100301e-295
"INSIG1"	1.2515813762689e-140	-0.333968464319685	0.019	0.34	3.06624921372117e-136
"ANKRD28"	0	-0.336048559635282	0.049	0.69	0
"CD83"	1.33887716713225e-107	-0.336049142398809	0.018	0.276	3.28011517175729e-103
"CNDP2"	7.9020483044341e-300	-0.336150523114875	0.065	0.679	1.93592281410331e-295
"JUNB"	2.75235835000992e-225	-0.339949705444959	0.243	0.922	6.74300272168931e-221
"MACF1"	0	-0.34247805164254	0.143	0.921	0
"FOXP1"	0	-0.343057452902475	0.079	0.788	0
"FOSL2"	0	-0.343209109454754	0.065	0.746	0
"BCL6"	3.72488650302715e-237	-0.343914259409827	0.031	0.524	9.12559944376622e-233
"DUSP4"	1.61465729895907e-113	-0.344378348663852	0.01	0.271	3.95574891671983e-109
"ZNF281"	2.75583295427801e-302	-0.345139455609224	0.041	0.635	6.7515151546857e-298
"TNFAIP8"	6.79871586220007e-248	-0.345740065711103	0.055	0.586	1.66561739908039e-243
"ATP2A2"	0	-0.347660775329804	0.132	0.879	0
"NR1D2"	1.1963789791581e-239	-0.348896666214229	0.037	0.54	2.93100886103943e-235
"MUC1"	2.32005770834265e-157	-0.349176835809807	0.36	0.979	5.68390937966866e-153
"C3"	3.93338546318201e-135	-0.350650888541699	0.033	0.358	9.63640104624961e-131
"TMC4"	9.45882360464397e-274	-0.353027300683955	0.049	0.612	2.31731719490173e-269
"NTN4"	1.01214558924806e-169	-0.35589074386357	0.016	0.384	2.47965547909881e-165
"TES"	0	-0.357904229634698	0.134	0.902	0
"CELF1"	0	-0.35799210944853	0.116	0.908	0
"TNFRSF10B"	7.40819078530072e-295	-0.359281580006771	0.036	0.614	1.81493266049082e-290
"TFCP2L1"	0	-0.361668092567448	0.065	0.709	0
"PHLDB2"	9.53625808712362e-127	-0.362658000559303	0.011	0.296	2.33628786876442e-122
"HBEGF"	2.84431739768695e-237	-0.362750388615771	0.04	0.544	6.96829319259327e-233
"SEMA3C"	3.66012435632544e-188	-0.36327119009877	0.034	0.453	8.96693866056171e-184
"DRAM1"	2.60977416329712e-284	-0.364421688693543	0.058	0.648	6.39368572266161e-280
"ZBTB16"	0	-0.366608410140735	0.058	0.779	0
"IRF2BP2"	0	-0.36736436825695	0.092	0.817	0
"WWTR1"	0	-0.368927311381057	0.141	0.891	0
"CTNNA1"	2.27001515800919e-195	-0.369508107861886	0.319	0.98	5.56131013560672e-191
"SGMS1"	2.26296382530279e-196	-0.370473800838833	0.016	0.428	5.54403507560931e-192
"NFIA"	2.00663173182969e-264	-0.370825547608937	0.037	0.575	4.91604707980957e-260
"TNC"	1.33437105118319e-255	-0.370839987073571	0.051	0.591	3.2690756382937e-251
"TNFAIP2"	7.72560433245038e-170	-0.373859337078225	0.022	0.397	1.89269580540702e-165
"RNF39"	2.85329212345052e-127	-0.374236102497436	0.002	0.278	6.99028037324142e-123
"MIR22HG"	8.07993889557713e-226	-0.375461961781939	0.02	0.48	1.97950423002744e-221
"GPR116"	9.72858803507262e-273	-0.375495181605379	0.051	0.616	2.38340678271244e-268
"CDC25B"	5.37188488882444e-257	-0.37635820430676	0.044	0.579	1.3160580789131e-252
"CREBRF"	1.54730154200955e-291	-0.376444248173979	0.073	0.688	3.7907340477692e-287
"LDHB"	2.94927061493149e-105	-0.376579566463793	0.514	0.992	7.22541807952066e-101
"PIGA"	7.40449202969803e-242	-0.376591749356671	0.022	0.507	1.81402650235572e-237
"MLPH"	5.59613732742383e-298	-0.376764688315677	0.042	0.63	1.37099768384557e-293
"ST3GAL5"	4.62623832235014e-213	-0.377353688483456	0.024	0.473	1.13338212659256e-208
"EFNA5"	5.63325729279161e-275	-0.378479884859666	0.039	0.594	1.38009170416102e-270
"MAFF"	1.19961214685998e-271	-0.381594075366981	0.029	0.567	2.93892979859227e-267
"HHIP"	7.03797804723457e-98	-0.383823630852171	0.009	0.236	1.724234241792e-93
"ALPL"	3.26366439126425e-128	-0.385379540624573	0.007	0.292	7.99565139215829e-124
"HES1"	4.53521946776294e-263	-0.38637945257565	0.093	0.691	1.11108341740724e-258
"SDPR"	9.90022561592093e-104	-0.387946164102169	0.015	0.262	2.42545627364447e-99
"CLINT1"	2.89929591303476e-263	-0.397762336465978	0.238	0.96	7.10298505734386e-259
"MYO1B"	0	-0.400018836964472	0.06	0.696	0
"CSRNP1"	4.92415895779037e-257	-0.400303602919343	0.015	0.515	1.20636970306906e-252
"STAT3"	0	-0.403144305353243	0.121	0.899	0
"CTSE"	7.29060764948428e-106	-0.406018126026816	0.028	0.293	1.78612596804715e-101
"SLC7A2"	3.79561561609467e-121	-0.4060978013981	0.008	0.279	9.29887869787033e-117
"APLP2"	1.20672376535448e-148	-0.406156595727227	0.427	0.995	2.95635255274194e-144
"BTG2"	1.21079856592904e-285	-0.409407708270304	0.095	0.728	2.96633540666955e-281
"IRX3"	1.84838203680225e-280	-0.411591715057894	0.047	0.616	4.52835115196182e-276
"LAMP3"	3.86080272844717e-151	-0.415626837165074	0.015	0.349	9.45858060442273e-147
"RPS4Y1"	1.51959193405371e-120	-0.421299996929765	0.037	0.345	3.72284827923819e-116
"TMEM123"	0	-0.422730756646758	0.166	0.89	0
"IL6"	1.33140142731836e-147	-0.42306332572129	0.028	0.372	3.26180035678725e-143
"MYADM"	0	-0.423116217132896	0.045	0.658	0
"DOCK9"	2.39432371148824e-179	-0.428290236756648	0.018	0.402	5.86585366077504e-175
"SESN3"	1.84527270688649e-262	-0.430693821373185	0.075	0.651	4.52073360460121e-258
"MFSD2A"	9.40476160894804e-184	-0.436266227383274	0.011	0.397	2.30407254657618e-179
"MIR24-2"	0	-0.436375650324679	0.014	0.613	0
"RP11-138A9.1"	3.89496002451986e-248	-0.438505183203191	0.015	0.502	9.5422625640712e-244
"CAMK2N1"	1.59751330669515e-275	-0.43879775986881	0.098	0.711	3.91374785007244e-271
"ID1"	1.46394432233624e-278	-0.439276459168316	0.083	0.692	3.58651719529155e-274
"IL6R"	1.28697730779939e-228	-0.440197822766482	0.014	0.471	3.15296570637772e-224
"SFTA1P"	1.09625946000246e-145	-0.440820880128534	0.018	0.346	2.68572605106003e-141
"EZR"	0	-0.446312528312275	0.185	0.956	0
"RP5-884M6.1"	4.32425942031023e-227	-0.448109343216545	0.029	0.501	1.0594003153818e-222
"RBM47"	0	-0.450019953321972	0.107	0.869	0
"SCD"	6.63095070531498e-222	-0.451139398201819	0.146	0.725	1.62451661329512e-217
"RUNX1"	0	-0.453911403043405	0.085	0.806	0
"RCAN1"	1.03326849134686e-133	-0.455009467209776	0.022	0.335	2.53140447695068e-129
"SFTA3"	3.16129595237692e-299	-0.456150739420581	0.103	0.754	7.74485895372822e-295
"PPAP2B"	3.14194557959497e-252	-0.460431842933073	0.033	0.548	7.69745247544971e-248
"LUCAT1"	7.59974527043769e-304	-0.466251466983271	0.026	0.603	1.86186159380453e-299
"EDN1"	2.60066512791026e-293	-0.46767332951013	0.044	0.63	6.37136949686736e-289
"ETS2"	8.53034373728187e-304	-0.467967535457692	0.045	0.642	2.08984891219669e-299
"IRS2"	0	-0.468314608739413	0.057	0.69	0
"LMO3"	3.5450412389031e-272	-0.468531512438955	0.19	0.884	8.68499653118872e-268
"SLC25A37"	0	-0.470842644274435	0.04	0.651	0
"TRIM31"	1.08491139148292e-195	-0.474741287657403	0.011	0.415	2.65792441799401e-191
"EFNB2"	9.78799302396774e-306	-0.475699291654552	0.032	0.62	2.39796041094186e-301
"MBIP"	0	-0.483268732769648	0.1	0.805	0
"CFLAR"	5.54165909314801e-282	-0.483485530336627	0.241	0.976	1.35765106123033e-277
"CTNNB1"	6.22275965607925e-191	-0.483675170520891	0.334	0.97	1.52451388814286e-186
"SLC12A2"	7.25294353374619e-219	-0.484662053534912	0.031	0.495	1.77689863633248e-214
"VEGFA"	1.29849867216004e-282	-0.486768294087042	0.198	0.908	3.18119189692488e-278
"DHCR24"	0	-0.497566262199134	0.077	0.786	0
"IER5"	0	-0.501783267100905	0.115	0.872	0
"SESTD1"	0	-0.502807076345416	0.063	0.729	0
"B4GALT5"	0	-0.506300922023048	0.061	0.72	0
"EFNA1"	2.37522088123013e-260	-0.512316645188615	0.041	0.576	5.8190536369257e-256
"ZC3H12A"	1.67077021734909e-261	-0.51412368348652	0.023	0.536	4.09321995548354e-257
"BIRC3"	2.53815640427101e-154	-0.516765246656344	0.442	0.983	6.21822937482355e-150
"FAM84B"	0	-0.516908320252331	0.056	0.714	0
"STOM"	2.66593862656898e-198	-0.519233036696163	0.045	0.489	6.53128304123135e-194
"TMEM165"	0	-0.520121713521369	0.166	0.962	0
"LPP"	0	-0.520209611426269	0.138	0.888	0
"PARD6B"	0	-0.521552575849623	0.05	0.761	0
"RDH10"	7.93919813501984e-158	-0.522597899915891	0.027	0.387	1.94502415109851e-153
"PI3"	8.96206332032677e-93	-0.525697793386871	0.016	0.242	2.19561589284686e-88
"PARM1"	8.50366910141262e-151	-0.527991615114001	0.013	0.344	2.08331389315508e-146
"TM4SF1"	2.65053659298895e-261	-0.528578172263124	0.248	0.944	6.49354959916363e-257
"ACTN4"	0	-0.529313164836238	0.201	0.958	0
"RAB11FIP1"	0	-0.531683529277528	0.136	0.915	0
"ST3GAL1"	3.96415909816618e-163	-0.532389136293297	0.01	0.358	9.71179337459732e-159
"TSC22D3"	2.0065403690541e-299	-0.534052185825035	0.187	0.909	4.91582325014564e-295
"RNF145"	0	-0.542810405990313	0.181	0.931	0
"PPP2R1A"	0	-0.544132057549338	0.099	0.759	0
"MT-ND6"	0	-0.546298044804894	0.12	0.909	0
"ETV1"	2.44313667466683e-198	-0.548033848762938	0.028	0.456	5.98544053926627e-194
"F3"	2.18925199871898e-292	-0.550096939504995	0.16	0.847	5.36344847166163e-288
"HOPX"	3.75705918881224e-137	-0.553714475581212	0.794	0.978	9.2044193066711e-133
"PMAIP1"	0	-0.555851294894596	0.103	0.828	0
"PELI1"	0	-0.556481830015846	0.072	0.783	0
"SEPP1"	3.64612315995113e-251	-0.557500193399621	0.202	0.853	8.93263712956428e-247
"WEE1"	0	-0.564923667338933	0.042	0.766	0
"CEBPB"	8.75980892753557e-183	-0.565117468240995	0.381	0.986	2.14606558915694e-178
"FOXQ1"	6.3458300947341e-231	-0.565202865205252	0.045	0.538	1.55466491490891e-226
"SOCS3"	2.15647969552855e-280	-0.569095719290705	0.083	0.688	5.28315960607539e-276
"IRF1"	0	-0.569170328095681	0.046	0.687	0
"IGLL5"	3.65543692949339e-65	-0.571446369758389	0.009	0.171	8.95545493356586e-61
"LIMCH1"	6.52715482828998e-307	-0.575570056281331	0.048	0.649	1.59908766138276e-302
"AKAP13"	0	-0.584789855075143	0.088	0.908	0
"AGR2"	4.22738098405305e-238	-0.585062473064184	0.091	0.64	1.03566606728316e-233
"RASD1"	9.32995279539447e-145	-0.592157189384059	0.014	0.335	2.28574513534369e-140
"BHLHE40"	0	-0.592822293635883	0.049	0.726	0
"FASN"	0	-0.598646094921111	0.063	0.707	0
"NEDD4L"	0	-0.599827811942596	0.04	0.675	0
"SGMS2"	0	-0.600419235801663	0.075	0.765	0
"WSB1"	0	-0.605712508329011	0.16	0.894	0
"CCNL1"	0	-0.610503252939164	0.113	0.922	0
"DNAJB1"	0	-0.614583293882359	0.136	0.891	0
"CCNO"	2.81035710504851e-142	-0.616473214671518	0.027	0.363	6.88509387165836e-138
"VMP1"	3.53797335844547e-265	-0.616909139314715	0.277	0.979	8.66768093085555e-261
"SAA1"	2.18831772663183e-150	-0.619798457278425	0.096	0.498	5.36115959847531e-146
"MIDN"	0	-0.627306560587292	0.083	0.782	0
"FAM133B"	0	-0.628209849603952	0.197	0.959	0
"AQP3"	1.6622161806637e-177	-0.630803939509163	0.023	0.409	4.07226342100799e-173
"PTP4A1"	0	-0.633943288010205	0.164	0.946	0
"BMP2"	6.17481169149567e-166	-0.637274557497479	0.01	0.362	1.51276711629952e-161
"PPP1R15A"	0	-0.63863582990683	0.065	0.836	0
"JUND"	3.39872866564436e-154	-0.63960605443699	0.563	0.988	8.32654535796212e-150
"FNIP2"	1.00216601664159e-269	-0.641360310933298	0.032	0.568	2.45520652417022e-265
"GK"	4.44840593498366e-155	-0.642496883843877	0.015	0.354	1.08981497001165e-150
"CTGF"	7.78595270700878e-99	-0.647980236952084	0.017	0.256	1.90748055369008e-94
"CEBPD"	4.64251074804797e-195	-0.648080698650359	0.481	0.982	1.13736870816427e-190
"SIK1"	0	-0.651863935233093	0.032	0.743	0
"KRT6A"	5.58173616816188e-72	-0.653719045311608	0.026	0.22	1.36746954383798e-67
"PNRC1"	0	-0.654982982768365	0.146	0.867	0
"TSC22D1"	0	-0.659139074980437	0.101	0.782	0
"MALL"	1.92466768076191e-279	-0.668609806338523	0.091	0.689	4.71524335109861e-275
"EMP1"	0	-0.67895621826645	0.091	0.852	0
"NFIB"	1.13471542042814e-249	-0.679185563749027	0.028	0.531	2.77993930850691e-245
"SCGB3A1"	8.3642380018813e-107	-0.684228091073838	0.024	0.29	2.0491546680809e-102
"CXCL17"	1.05862412010452e-158	-0.686408951231884	0.035	0.405	2.59352323184407e-154
"RGCC"	2.73780616783975e-272	-0.690090178224251	0.2	0.873	6.70735133059061e-268
"NFKBIA"	1.44794590733384e-197	-0.693973723482376	0.5	0.992	3.54732267837717e-193
"PTGS2"	1.64827062263175e-100	-0.695514064945711	0.013	0.25	4.03809819838552e-96
"DLC1"	5.92876492185191e-162	-0.69786340676559	0.011	0.358	1.4524881182045e-157
"KLF4"	0	-0.703529350900814	0.072	0.783	0
"ATP1B1"	0	-0.707935953575489	0.143	0.924	0
"SPRY4"	0	-0.708347771725238	0.043	0.639	0
"JUN"	3.78629068524074e-223	-0.712559375575994	0.353	0.963	9.27603354977129e-219
"IL6ST"	0	-0.74267091849654	0.076	0.769	0
"SLPI"	4.13854215277398e-188	-0.756334937167184	0.069	0.513	1.0139014420081e-183
"SOX4"	0	-0.76251615369419	0.126	0.815	0
"KLF5"	0	-0.762656624762181	0.087	0.876	0
"SOX9"	1.64132539547586e-280	-0.763972166838119	0.016	0.548	4.02108308637631e-276
"LENG8"	2.28688695323606e-299	-0.770634414564028	0.044	0.629	5.60264434673302e-295
"NR4A1"	0	-0.775096162874602	0.091	0.832	0
"FAM13A"	0	-0.782562795282013	0.09	0.866	0
"IER2"	0	-0.793947064753729	0.194	0.942	0
"SPRR1B"	4.92695896758398e-124	-0.803299686554985	0.024	0.317	1.2070556774684e-119
"TIMP3"	3.75777583812907e-166	-0.807732786122713	0.037	0.419	9.20617502583242e-162
"SDR16C5"	2.26679388134661e-248	-0.809097600182436	0.056	0.579	5.55341832991107e-244
"NEDD9"	0	-0.81221828924946	0.051	0.765	0
"KDM6B"	1.29678099418214e-282	-0.815075731400159	0.018	0.554	3.17698375764682e-278
"TMC5"	1.41089137013159e-278	-0.820523046353219	0.026	0.563	3.45654276768538e-274
"ATF3"	0	-0.825722428646085	0.201	0.893	0
"TFPI"	3.59566919055843e-259	-0.845152913785098	0.073	0.622	8.80902994994909e-255
"CXCL3"	7.02873197669943e-245	-0.85007211458889	0.067	0.596	1.72196904697159e-240
"ATP11A"	0	-0.85043848692514	0.052	0.711	0
"FOS"	1.26906456520465e-231	-0.851780765863501	0.362	0.953	3.10908127829487e-227
"CP"	5.59773057924037e-181	-0.863582337535408	0.028	0.422	1.3713880146081e-176
